dateRep,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia_and_Herzegovina,Botswana,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Burundi,Cambodia,Cameroon,Canada,Cape_Verde,Cases_on_an_international_conveyance_Japan,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Sao_Tome_and_Principe,Saudi_Arabia,Senegal,Serbia,Seychelles,Sierra_Leone,Singapore,Sint_Maarten,Slovakia,Slovenia,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_Virgin_Islands,United_States_of_America,Uruguay,Uzbekistan,Venezuela,Vietnam,Western_Sahara,Yemen,Zambia,Zimbabwe
07/09/2020,2.0,4.0,7.0,0.0,2.0,0.0,0.0,122.0,2.0,0.0,5.0,1.0,3.0,3.0,2.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1610.0,0.0,0.0,0.0,447.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,2.0,41.0,2.0,256.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,5.0,3800.0,19.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1016.0,85.0,139.0,90.0,0.0,0.0,12.0,7.0,1.0,6.0,0.0,0.0,1.0,3.0,7.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,32.0,1.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,3.0,4.0,11.0,0.0,23.0,151.0,85.0,7.0,2.0,13.0,1.0,43.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,2.0,0.0,98.0,0.0,9.0,8.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,53.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,403.0,0.0,5.0,8.0,0.0,0.0,0.0,3.0,1.0
08/01/2020,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,
08/02/2020,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,86.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,
08/03/2020,0.0,,,,,,,1.0,,,1.0,0.0,,,0.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,0.0,,0.0,,,,,,,27.0,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,1.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,21.0,0.0,0.0,,0.0,36.0,,0.0,,0.0,,,,0.0,,,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,6.0,,0.0,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,1.0,,,3.0,,,,0.0,,,,
08/04/2020,4.0,0.0,20.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,3.0,23.0,1.0,1.0,1.0,5.0,1.0,0.0,277.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,114.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,57.0,0.0,,0.0,0.0,0.0,6.0,2.0,4.0,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,12.0,29.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1417.0,0.0,0.0,0.0,1.0,254.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,35.0,12.0,133.0,0.0,36.0,0.0,8.0,604.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,10.0,0.0,4.0,0.0,4.0,0.0,0.0,15.0,14.0,22.0,34.0,2.0,2.0,25.0,11.0,0.0,0.0,0.0,0.0,2.0,,3.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,1.0,8.0,0.0,743.0,1.0,0.0,0.0,84.0,57.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,7.0,1.0,1105.0,0.0,0.0,1906.0,1.0,0.0,2.0,0.0,,,0.0,0.0
08/05/2020,2.0,0.0,7.0,1.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,4.0,71.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,,0.0,0.0,10.0,4.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,11.0,36.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,178.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,103.0,35.0,68.0,0.0,28.0,0.0,1.0,274.0,0.0,6.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,257.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,30.0,0.0,7.0,0.0,0.0,94.0,27.0,22.0,16.0,3.0,0.0,18.0,88.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0,181.0,0.0,3.0,0.0,80.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,0.0,13.0,8.0,458.0,3.0,0.0,2239.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
08/06/2020,30.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,4.0,0.0,2.0,42.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,,0.0,0.0,0.0,649.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,13.0,39.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,206.0,50.0,72.0,28.0,9.0,0.0,1.0,53.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,188.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,3.0,65.0,0.0,7.0,0.0,0.0,164.0,9.0,4.0,5.0,0.0,3.0,8.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,12.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,11.0,1.0,54.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08/07/2020,16.0,2.0,9.0,0.0,0.0,0.0,0.0,79.0,18.0,0.0,0.0,0.0,7.0,0.0,0.0,55.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,54.0,0.0,10.0,0.0,1254.0,0.0,0.0,4.0,0.0,0.0,0.0,29.0,18.0,1.0,,0.0,0.0,0.0,50.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,17.0,52.0,67.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,0.0,0.0,482.0,68.0,200.0,118.0,2.0,0.0,4.0,30.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,4.0,13.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,15.0,5.0,0.0,0.0,6.0,83.0,1.0,29.0,0.0,0.0,180.0,6.0,7.0,9.0,2.0,1.0,31.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,4.0,0.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,21.0,2.0,54.0,0.0,0.0,1174.0,0.0,3.0,3.0,0.0,0.0,3.0,12.0,0.0
08/08/2020,9.0,1.0,9.0,0.0,2.0,0.0,0.0,156.0,5.0,0.0,11.0,1.0,4.0,0.0,3.0,27.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,59.0,0.0,15.0,0.0,1079.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,2.0,,0.0,0.0,0.0,69.0,1.0,311.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,10.0,20.0,16.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,6.0,0.0,19.0,2.0,0.0,933.0,72.0,316.0,75.0,4.0,0.0,5.0,3.0,1.0,6.0,0.0,0.0,0.0,14.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,794.0,7.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,10.0,16.0,5.0,17.0,0.0,3.0,225.0,18.0,13.0,3.0,7.0,2.0,50.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,305.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,33.0,2.0,12.0,0.0,0.0,1252.0,0.0,6.0,6.0,0.0,0.0,3.0,1.0,5.0
08/09/2020,3.0,3.0,6.0,0.0,0.0,0.0,0.0,105.0,3.0,1.0,9.0,10.0,3.0,1.0,2.0,67.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,46.0,0.0,25.0,1.0,310.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,60.0,2.0,203.0,0.0,1.0,32.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,52.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,1133.0,105.0,117.0,77.0,0.0,0.0,7.0,12.0,1.0,14.0,0.0,1.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,11.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,6.0,5.0,4.0,13.0,0.0,14.0,138.0,15.0,4.0,3.0,0.0,2.0,33.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,5.0,0.0,78.0,0.0,1.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,57.0,0.0,3.0,66.0,2.0,3.0,0.0,0.0,267.0,0.0,6.0,8.0,0.0,0.0,1.0,0.0,3.0
09/01/2020,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,
09/02/2020,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,89.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,
09/03/2020,,0.0,0.0,,,,,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,0.0,,,,0.0,0.0,,,,,,0.0,23.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,1.0,,,,,,,,0.0,,0.0,9.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,49.0,4.0,0.0,,0.0,133.0,,1.0,,,,,,0.0,,,0.0,0.0,,,,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,2.0,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,1.0,,0.0,,,,0.0,1.0,,0.0,,,,,,,,,,,,0.0,,,4.0,,,,0.0,,,,
09/04/2020,3.0,0.0,12.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,30.0,0.0,1.0,0.0,3.0,0.0,0.0,321.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,133.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,55.0,0.0,,0.0,0.0,0.0,5.0,2.0,5.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,15.0,0.0,0.0,10.0,22.0,18.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,541.0,0.0,0.0,0.0,0.0,246.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,17.0,19.0,121.0,5.0,25.0,0.0,6.0,540.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,33.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,5.0,0.0,4.0,0.0,0.0,14.0,5.0,30.0,35.0,1.0,0.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,4.0,0.0,757.0,1.0,0.0,0.0,115.0,64.0,0.0,0.0,,2.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,7.0,0.0,1030.0,0.0,0.0,1922.0,0.0,1.0,1.0,0.0,,,0.0,1.0
09/05/2020,3.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,5.0,74.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,751.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,161.0,0.0,,0.0,0.0,1.0,9.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,7.0,50.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,243.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,95.0,13.0,55.0,2.0,26.0,0.0,5.0,243.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,199.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,2.0,10.0,1.0,0.0,4.0,1.0,24.0,0.0,6.0,0.0,0.0,87.0,11.0,21.0,9.0,5.0,0.0,22.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,227.0,0.0,7.0,0.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,0.0,0.0,21.0,9.0,579.0,0.0,0.0,1510.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
09/06/2020,12.0,0.0,8.0,0.0,0.0,0.0,0.0,29.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,42.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,679.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,35.0,0.0,,0.0,0.0,1.0,74.0,0.0,49.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,3.0,0.0,1.0,21.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,37.0,4.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,6.0,0.0,331.0,32.0,70.0,24.0,4.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,6.0,105.0,0.0,5.0,0.0,0.0,106.0,8.0,9.0,6.0,0.0,3.0,8.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,82.0,1.0,5.0,0.0,0.0,13.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,9.0,5.0,47.0,0.0,0.0,493.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
09/07/2020,1.0,2.0,10.0,0.0,2.0,0.0,0.0,52.0,14.0,0.0,0.0,0.0,9.0,0.0,2.0,46.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,47.0,0.0,1.0,0.0,1223.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,26.0,0.0,,0.0,0.0,0.0,139.0,0.0,168.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,27.0,75.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,487.0,50.0,153.0,94.0,0.0,0.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,782.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,9.0,61.0,3.0,20.0,0.0,0.0,181.0,5.0,14.0,2.0,2.0,4.0,18.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,5.0,0.0,14.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,23.0,1.0,57.0,0.0,0.0,829.0,0.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0
09/08/2020,5.0,4.0,11.0,0.0,0.0,0.0,0.0,159.0,8.0,0.0,12.0,1.0,5.0,0.0,2.0,32.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,63.0,0.0,2.0,0.0,905.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,3.0,,0.0,1.0,0.0,53.0,0.0,290.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,30.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,2.0,0.0,5.0,0.0,11.0,0.0,0.0,861.0,65.0,132.0,74.0,0.0,0.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,3.0,8.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,6.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,7.0,14.0,6.0,18.0,0.0,3.0,195.0,41.0,13.0,4.0,9.0,2.0,43.0,129.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,301.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,27.0,0.0,3.0,0.0,0.0,1069.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0
