dateRep,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia_and_Herzegovina,Botswana,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Burundi,Cambodia,Cameroon,Canada,Cape_Verde,Cases_on_an_international_conveyance_Japan,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Sao_Tome_and_Principe,Saudi_Arabia,Senegal,Serbia,Seychelles,Sierra_Leone,Singapore,Sint_Maarten,Slovakia,Slovenia,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_Virgin_Islands,United_States_of_America,Uruguay,Uzbekistan,Venezuela,Vietnam,Western_Sahara,Yemen,Zambia,Zimbabwe
08/09/2020,96.0,151.0,289.0,46.0,30.0,0.0,0.0,6986.0,62.0,33.0,43.0,511.0,89.0,39.0,1305.0,2202.0,0.0,172.0,918.0,46.0,0.0,0.0,3.0,835.0,1.0,518.0,124.0,10273.0,0.0,0.0,96.0,11.0,4.0,0.0,0.0,247.0,28.0,,0.0,0.0,1.0,1764.0,21.0,5327.0,0.0,263.0,1860.0,113.0,117.0,43.0,10.0,1.0,560.0,23.0,566.0,0.0,0.0,565.0,308.0,178.0,105.0,0.0,0.0,16.0,31.0,976.0,0.0,0.0,0.0,102.0,4203.0,17.0,7.0,0.0,44.0,1499.0,235.0,0.0,139.0,0.0,0.0,52.0,145.0,1.0,76.0,0.0,92.0,2.0,0.0,50.0,576.0,2.0,75809.0,2880.0,2152.0,4314.0,102.0,0.0,4399.0,1150.0,80.0,378.0,0.0,67.0,80.0,102.0,85.0,805.0,75.0,0.0,1.0,400.0,0.0,4.0,1084.0,0.0,17.0,54.0,33.0,7.0,62.0,83.0,28.0,37.0,8.0,0.0,3486.0,258.0,5.0,0.0,106.0,0.0,1386.0,113.0,146.0,125.0,979.0,797.0,0.0,6.0,0.0,1.0,155.0,328.0,1.0,267.0,256.0,330.0,789.0,535.0,0.0,867.0,1598.0,1362.0,302.0,249.0,842.0,253.0,883.0,5185.0,35.0,0.0,0.0,1.0,0.0,0.0,768.0,27.0,36.0,0.0,1.0,22.0,5.0,22.0,16.0,0.0,845.0,136.0,1.0,8964.0,0.0,30.0,14.0,185.0,191.0,58.0,1.0,32.0,1.0,0.0,5.0,27.0,348.0,1703.0,1.0,109.0,2174.0,470.0,2948.0,0.0,9.0,24250.0,14.0,332.0,1061.0,0.0,0.0,4.0,60.0,321.0
09/01/2020,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,
09/02/2020,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,2607.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,1.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,7.0,,,,,,1.0,,0.0,0.0,,,0.0,0.0,,1.0,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,1.0,,,,
09/03/2020,,2.0,3.0,,,,,3.0,,,6.0,3.0,,,16.0,3.0,,,64.0,,,,,,,,,12.0,,,2.0,,,,1.0,5.0,,,,,,5.0,45.0,,,,4.0,,,,,,6.0,,7.0,,,,1.0,34.0,,,,,,,,0.0,,11.0,410.0,,,,1.0,55.0,,,7.0,,,,,,,,,,,,1.0,2.0,,2.0,743.0,7.0,2.0,,14.0,1492.0,,33.0,,,,,,3.0,,,1.0,10.0,,,,,,2.0,,,6.0,2.0,,2.0,,,2.0,,,,,,,,,,,77.0,,,,,,,,22.0,,,,,,,6.0,4.0,5.0,9.0,,3.0,2.0,0.0,,,,,11.0,,4.0,,,,,12.0,,2.0,4.0,,1.0,248.0,,433.0,,,,46.0,68.0,,0.0,,,,,,,,,,,,60.0,,,121.0,,,,9.0,,,,
09/04/2020,56.0,17.0,104.0,19.0,2.0,0.0,0.0,80.0,40.0,3.0,96.0,329.0,105.0,4.0,12.0,54.0,0.0,205.0,1598.0,1.0,0.0,0.0,0.0,54.0,0.0,35.0,1.0,2210.0,0.0,0.0,16.0,30.0,0.0,1.0,45.0,1391.0,0.0,,0.0,1.0,1.0,430.0,86.0,274.0,,15.0,19.0,35.0,61.0,61.0,1.0,32.0,295.0,3.0,331.0,14.0,0.0,155.0,455.0,238.0,25.0,2.0,2.0,36.0,2.0,3.0,0.0,0.0,0.0,179.0,3881.0,4.0,3.0,0.0,15.0,4974.0,26.0,7.0,52.0,0.0,0.0,4.0,7.0,15.0,20.0,0.0,4.0,2.0,1.0,31.0,85.0,30.0,540.0,218.0,1997.0,171.0,515.0,8.0,156.0,3836.0,0.0,511.0,0.0,9.0,55.0,7.0,14.0,112.0,10.0,3.0,29.0,27.0,,17.0,2.0,1.0,32.0,64.0,8.0,0.0,156.0,0.0,3.0,6.0,0.0,5.0,396.0,118.0,0.0,1.0,8.0,3.0,91.0,7.0,0.0,0.0,0.0,969.0,0.0,23.0,0.0,64.0,22.0,18.0,3.0,147.0,0.0,250.0,3.0,279.0,0.0,9.0,1388.0,106.0,357.0,699.0,47.0,153.0,344.0,1175.0,5.0,0.0,0.0,0.0,29.0,4.0,137.0,7.0,219.0,0.0,1.0,142.0,0.0,101.0,36.0,0.0,96.0,39.0,1.0,5745.0,4.0,0.0,0.0,654.0,546.0,0.0,3.0,,54.0,0.0,5.0,0.0,27.0,4117.0,0.0,1.0,206.0,284.0,5450.0,1.0,0.0,33323.0,9.0,51.0,1.0,4.0,,,0.0,1.0
09/05/2020,215.0,8.0,187.0,0.0,7.0,0.0,0.0,240.0,146.0,0.0,18.0,62.0,75.0,0.0,245.0,709.0,1.0,933.0,483.0,0.0,102.0,0.0,0.0,185.0,0.0,43.0,0.0,10222.0,0.0,0.0,82.0,8.0,0.0,0.0,0.0,1512.0,12.0,,3.0,49.0,7.0,1391.0,0.0,595.0,0.0,13.0,8.0,31.0,36.0,12.0,0.0,2.0,46.0,40.0,135.0,2.0,0.0,281.0,-1480.0,495.0,89.0,0.0,0.0,5.0,6.0,3.0,0.0,0.0,0.0,65.0,642.0,0.0,116.0,2.0,8.0,1251.0,921.0,2.0,13.0,0.0,0.0,0.0,68.0,0.0,82.0,30.0,1.0,17.0,0.0,86.0,35.0,0.0,3320.0,336.0,1556.0,60.0,156.0,0.0,55.0,1327.0,2.0,81.0,0.0,14.0,144.0,14.0,1.0,641.0,25.0,0.0,19.0,12.0,,10.0,0.0,0.0,3.0,12.0,0.0,0.0,68.0,2.0,18.0,3.0,0.0,0.0,1906.0,123.0,0.0,0.0,0.0,0.0,163.0,1.0,1.0,0.0,0.0,319.0,0.0,1.0,0.0,14.0,386.0,14.0,0.0,39.0,154.0,1637.0,0.0,202.0,0.0,101.0,3321.0,120.0,319.0,553.0,125.0,1311.0,312.0,10699.0,2.0,0.0,0.0,0.0,1.0,21.0,1701.0,59.0,95.0,0.0,26.0,768.0,0.0,10.0,4.0,0.0,663.0,18.0,30.0,743.0,11.0,181.0,0.0,700.0,81.0,2.0,0.0,61.0,8.0,0.0,10.0,0.0,4.0,1848.0,0.0,0.0,504.0,553.0,3767.0,0.0,2.0,26957.0,10.0,38.0,7.0,0.0,0.0,8.0,14.0,1.0
09/06/2020,575.0,17.0,111.0,0.0,1.0,0.0,0.0,826.0,350.0,0.0,5.0,21.0,323.0,0.0,654.0,2735.0,0.0,823.0,152.0,1.0,37.0,0.0,0.0,306.0,0.0,30.0,2.0,15654.0,0.0,0.0,83.0,1.0,0.0,0.0,404.0,545.0,13.0,,7.0,216.0,2.0,4696.0,3.0,1483.0,0.0,0.0,24.0,142.0,0.0,9.0,0.0,6.0,69.0,89.0,14.0,71.0,0.0,526.0,258.0,1365.0,89.0,0.0,0.0,1.0,7.0,136.0,0.0,0.0,0.0,20.0,211.0,0.0,146.0,2.0,4.0,350.0,272.0,1.0,52.0,0.0,0.0,1.0,447.0,0.0,51.0,21.0,0.0,204.0,0.0,123.0,44.0,0.0,9987.0,847.0,2043.0,1115.0,6.0,0.0,174.0,280.0,1.0,36.0,1.0,23.0,215.0,95.0,29.0,662.0,23.0,0.0,0.0,19.0,0.0,11.0,14.0,0.0,6.0,1.0,42.0,5.0,7.0,13.0,14.0,1.0,0.0,0.0,2999.0,107.0,0.0,0.0,0.0,0.0,78.0,7.0,1.0,2.0,314.0,165.0,0.0,0.0,0.0,0.0,315.0,127.0,1.0,43.0,604.0,4646.0,1.0,429.0,0.0,10.0,3181.0,579.0,599.0,392.0,61.0,1368.0,125.0,8985.0,12.0,0.0,0.0,1.0,0.0,0.0,3369.0,99.0,73.0,0.0,32.0,386.0,0.0,2.0,0.0,34.0,2594.0,38.0,287.0,249.0,22.0,159.0,8.0,677.0,7.0,3.0,0.0,80.0,0.0,0.0,2.0,0.0,0.0,989.0,0.0,30.0,463.0,568.0,721.0,0.0,0.0,18822.0,0.0,96.0,96.0,1.0,0.0,10.0,46.0,5.0
09/07/2020,59.0,68.0,469.0,0.0,33.0,0.0,3.0,2979.0,526.0,0.0,131.0,101.0,542.0,2.0,610.0,3489.0,0.0,221.0,137.0,0.0,86.0,1.0,0.0,1439.0,0.0,250.0,0.0,44571.0,0.0,0.0,240.0,2.0,0.0,0.0,0.0,267.0,43.0,,0.0,38.0,0.0,2064.0,33.0,4144.0,0.0,264.0,350.0,538.0,53.0,4.0,0.0,3.0,129.0,77.0,12.0,11.0,0.0,1158.0,976.0,1025.0,259.0,0.0,0.0,8.0,82.0,108.0,0.0,0.0,2.0,7.0,663.0,0.0,128.0,2.0,5.0,442.0,854.0,0.0,33.0,0.0,0.0,6.0,624.0,0.0,0.0,0.0,0.0,54.0,0.0,550.0,5.0,0.0,24879.0,1853.0,2691.0,2741.0,4.0,0.0,1335.0,193.0,6.0,197.0,0.0,0.0,1962.0,278.0,183.0,762.0,361.0,0.0,7.0,39.0,0.0,9.0,0.0,0.0,10.0,47.0,101.0,52.0,3.0,16.0,10.0,0.0,145.0,0.0,6995.0,330.0,0.0,7.0,53.0,0.0,442.0,31.0,2.0,54.0,459.0,52.0,0.0,3.0,0.0,3.0,460.0,161.0,0.0,11.0,1210.0,3359.0,475.0,960.0,0.0,52.0,3633.0,2486.0,277.0,443.0,190.0,608.0,555.0,6562.0,22.0,0.0,0.0,0.0,1.0,0.0,3036.0,110.0,357.0,10.0,12.0,158.0,0.0,31.0,24.0,13.0,8810.0,49.0,8.0,543.0,13.0,87.0,51.0,533.0,129.0,0.0,0.0,49.0,5.0,0.0,6.0,0.0,16.0,1041.0,6.0,6.0,807.0,445.0,597.0,0.0,22.0,58906.0,9.0,421.0,317.0,0.0,0.0,21.0,0.0,98.0
09/08/2020,39.0,124.0,538.0,1.0,0.0,0.0,0.0,7482.0,300.0,113.0,426.0,116.0,105.0,48.0,322.0,2611.0,0.0,124.0,304.0,7.0,0.0,0.0,0.0,1164.0,0.0,402.0,0.0,49970.0,0.0,0.0,329.0,5.0,3.0,0.0,0.0,236.0,55.0,,0.0,0.0,0.0,2198.0,92.0,9674.0,3.0,27.0,1.0,96.0,77.0,59.0,0.0,11.0,175.0,99.0,0.0,0.0,0.0,1069.0,1603.0,167.0,434.0,0.0,0.0,14.0,92.0,801.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,12.0,704.0,436.0,7.0,151.0,0.0,0.0,0.0,919.0,0.0,98.0,20.0,16.0,12.0,0.0,611.0,32.0,3.0,64399.0,2277.0,2125.0,3325.0,174.0,0.0,1474.0,347.0,16.0,1344.0,0.0,9.0,1883.0,699.0,190.0,472.0,332.0,0.0,7.0,272.0,0.0,4.0,0.0,0.0,37.0,0.0,214.0,49.0,7.0,129.0,4.0,40.0,116.0,0.0,6495.0,453.0,1.0,0.0,39.0,0.0,1345.0,28.0,0.0,0.0,378.0,486.0,0.0,0.0,0.0,4.0,453.0,200.0,1.0,0.0,290.0,634.0,426.0,1091.0,0.0,197.0,7137.0,4131.0,843.0,186.0,738.0,267.0,1350.0,5212.0,6.0,0.0,0.0,0.0,0.0,0.0,1469.0,146.0,255.0,0.0,8.0,132.0,12.0,43.0,14.0,0.0,7712.0,36.0,0.0,0.0,2.0,44.0,103.0,260.0,182.0,65.0,1.0,0.0,3.0,0.0,18.0,50.0,22.0,1172.0,27.0,13.0,1489.0,239.0,758.0,0.0,19.0,56221.0,10.0,738.0,0.0,23.0,0.0,4.0,417.0,124.0
09/09/2020,26.0,147.0,285.0,0.0,16.0,0.0,0.0,9215.0,108.0,107.0,52.0,495.0,139.0,72.0,0.0,1892.0,1.0,177.0,872.0,54.0,0.0,0.0,1.0,704.0,4.0,301.0,0.0,14279.0,0.0,0.0,167.0,3.0,0.0,0.0,0.0,1606.0,42.0,,0.0,7.0,5.0,1267.0,8.0,7665.0,0.0,0.0,1117.0,77.0,204.0,25.0,5.0,1.0,1161.0,59.0,243.0,0.0,0.0,233.0,665.0,187.0,98.0,13.0,11.0,32.0,20.0,1136.0,0.0,1.0,0.0,10.0,6544.0,0.0,0.0,78.0,89.0,1176.0,0.0,5.0,169.0,0.0,0.0,42.0,893.0,0.0,50.0,0.0,53.0,14.0,0.0,404.0,341.0,7.0,89706.0,3046.0,2302.0,4894.0,306.0,0.0,3676.0,1369.0,140.0,492.0,1.0,103.0,523.0,151.0,97.0,857.0,87.0,0.0,3.0,498.0,16.0,0.0,750.0,0.0,31.0,24.0,83.0,9.0,100.0,74.0,12.0,23.0,7.0,0.0,5351.0,501.0,3.0,0.0,216.0,0.0,1941.0,90.0,197.0,118.0,902.0,963.0,0.0,6.0,150.0,0.0,296.0,37.0,0.0,132.0,262.0,426.0,717.0,829.0,6.0,861.0,4615.0,3260.0,400.0,388.0,129.0,231.0,1136.0,5099.0,30.0,0.0,0.0,0.0,0.0,0.0,642.0,30.0,53.0,0.0,9.0,47.0,11.0,91.0,42.0,0.0,1079.0,156.0,0.0,8866.0,17.0,0.0,59.0,238.0,245.0,60.0,1.0,36.0,1.0,0.0,20.0,114.0,293.0,1761.0,15.0,124.0,4962.0,644.0,2460.0,0.0,1.0,27122.0,19.0,450.0,1213.0,5.0,0.0,3.0,116.0,90.0
10/01/2020,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,0.0,,,,,0.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,
10/02/2020,0.0,,0.0,,,,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,0.0,,0.0,,6.0,,,,,2974.0,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,0.0,0.0,,,2.0,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,3.0,,,,,,2.0,,1.0,0.0,,,0.0,0.0,,0.0,,0.0,,,,,,,,,0.0,4.0,,,0.0,,,,0.0,,,,
10/03/2020,,4.0,,,,,,,,,20.0,29.0,,,30.0,,,,94.0,,,,,,,,,0.0,,1.0,,,,,,15.0,,-9.0,,,,3.0,20.0,2.0,,,4.0,,,,,2.0,8.0,,75.0,,,3.0,1.0,6.0,,,,,,,,0.0,,10.0,286.0,,,,2.0,237.0,,,11.0,,,,,,,,,,,,1.0,10.0,10.0,,595.0,,,,,1797.0,,26.0,,,,,,1.0,,,3.0,9.0,,,,,,,,,18.0,,,0.0,,,,,,1.0,,,,,,,,56.0,,,,,1.0,,,23.0,2.0,10.0,1.0,1.0,,,2.0,23.0,6.0,9.0,,3.0,2.0,0.0,,,,,12.0,,4.0,,,,,10.0,,,,,4.0,131.0,,772.0,,,,101.0,42.0,,0.0,,,,,,1.0,,,,,14.0,57.0,,,200.0,,,,4.0,,,,
10/04/2020,61.0,9.0,94.0,19.0,0.0,0.0,4.0,99.0,16.0,5.0,100.0,279.0,104.0,1.0,64.0,112.0,3.0,420.0,2239.0,1.0,4.0,9.0,0.0,4.0,0.0,59.0,6.0,1930.0,0.0,0.0,31.0,29.0,0.0,1.0,0.0,1474.0,0.0,,0.0,1.0,1.0,426.0,55.0,169.0,,0.0,37.0,60.0,64.0,58.0,0.0,38.0,257.0,32.0,233.0,5.0,1.0,238.0,515.0,139.0,14.0,0.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,118.0,4286.0,0.0,11.0,0.0,7.0,5323.0,65.0,3.0,71.0,0.0,0.0,3.0,39.0,10.0,30.0,2.0,0.0,3.0,0.0,39.0,210.0,32.0,678.0,337.0,1634.0,30.0,1169.0,32.0,564.0,4204.0,0.0,579.0,13.0,14.0,43.0,5.0,3.0,55.0,18.0,1.0,12.0,7.0,,0.0,3.0,0.0,43.0,81.0,0.0,0.0,109.0,0.0,0.0,38.0,1.0,41.0,260.0,115.0,3.0,0.0,3.0,0.0,99.0,0.0,5.0,0.0,0.0,1213.0,0.0,23.0,0.0,68.0,12.0,46.0,0.0,150.0,38.0,279.0,0.0,224.0,0.0,5.0,914.0,206.0,370.0,815.0,63.0,166.0,441.0,1459.0,3.0,0.0,0.0,4.0,25.0,0.0,355.0,6.0,201.0,0.0,0.0,286.0,10.0,19.0,33.0,4.0,89.0,27.0,0.0,4537.0,1.0,0.0,0.0,645.0,785.0,0.0,1.0,,50.0,1.0,3.0,2.0,20.0,4056.0,0.0,0.0,224.0,313.0,5131.0,0.0,5.0,33901.0,7.0,27.0,4.0,2.0,,1.0,0.0,0.0
10/05/2020,255.0,6.0,189.0,2.0,0.0,0.0,0.0,165.0,138.0,0.0,15.0,42.0,143.0,0.0,330.0,636.0,1.0,951.0,240.0,0.0,42.0,0.0,0.0,171.0,0.0,22.0,0.0,10611.0,0.0,0.0,44.0,4.0,0.0,0.0,9.0,1268.0,6.0,,0.0,0.0,62.0,1247.0,15.0,444.0,3.0,0.0,7.0,65.0,15.0,13.0,0.0,1.0,18.0,54.0,101.0,54.0,0.0,506.0,253.0,488.0,105.0,0.0,0.0,8.0,4.0,16.0,0.0,0.0,0.0,142.0,433.0,0.0,41.0,0.0,3.0,667.0,251.0,0.0,19.0,0.0,0.0,0.0,67.0,0.0,33.0,47.0,3.0,5.0,0.0,59.0,50.0,0.0,3277.0,533.0,1529.0,76.0,219.0,1.0,18.0,1083.0,8.0,119.0,0.0,14.0,202.0,28.0,8.0,415.0,71.0,0.0,2.0,13.0,,0.0,0.0,0.0,8.0,6.0,0.0,13.0,54.0,146.0,24.0,1.0,0.0,0.0,1938.0,139.0,0.0,0.0,0.0,0.0,199.0,5.0,1.0,0.0,8.0,289.0,0.0,2.0,0.0,20.0,239.0,36.0,1.0,35.0,112.0,1991.0,0.0,212.0,0.0,126.0,3168.0,147.0,285.0,138.0,17.0,1130.0,320.0,10817.0,7.0,0.0,0.0,0.0,14.0,0.0,1704.0,83.0,89.0,0.0,34.0,753.0,0.0,0.0,3.0,69.0,525.0,34.0,23.0,3416.0,12.0,53.0,0.0,509.0,44.0,0.0,0.0,90.0,4.0,0.0,8.0,0.0,2.0,1546.0,0.0,15.0,515.0,624.0,3063.0,0.0,1.0,25612.0,8.0,51.0,14.0,0.0,0.0,0.0,85.0,1.0
10/06/2020,542.0,36.0,117.0,0.0,4.0,0.0,0.0,1141.0,428.0,0.0,2.0,13.0,315.0,0.0,783.0,3171.0,0.0,812.0,145.0,1.0,0.0,0.0,0.0,695.0,0.0,24.0,0.0,32091.0,0.0,0.0,79.0,1.0,0.0,0.0,369.0,409.0,18.0,,5.0,38.0,5.0,3913.0,4.0,1359.0,21.0,45.0,33.0,114.0,0.0,5.0,0.0,2.0,54.0,153.0,39.0,53.0,0.0,289.0,539.0,1385.0,87.0,0.0,0.0,7.0,31.0,180.0,0.0,0.0,0.0,24.0,403.0,0.0,47.0,0.0,6.0,318.0,291.0,0.0,9.0,0.0,0.0,0.0,364.0,0.0,42.0,0.0,2.0,124.0,0.0,485.0,3.0,0.0,9985.0,1043.0,2095.0,787.0,8.0,0.0,179.0,283.0,6.0,41.0,1.0,14.0,245.0,127.0,6.0,630.0,38.0,0.0,1.0,18.0,0.0,13.0,62.0,0.0,7.0,6.0,44.0,12.0,7.0,26.0,39.0,2.0,215.0,0.0,4199.0,218.0,0.0,0.0,0.0,0.0,135.0,20.0,2.0,0.0,323.0,164.0,1.0,0.0,0.0,1.0,663.0,87.0,2.0,16.0,712.0,5385.0,9.0,379.0,0.0,42.0,4040.0,518.0,400.0,421.0,139.0,1721.0,145.0,8595.0,12.0,0.0,0.0,0.0,1.0,0.0,3288.0,89.0,69.0,0.0,24.0,218.0,0.0,1.0,1.0,48.0,2112.0,50.0,0.0,314.0,2.0,0.0,7.0,936.0,16.0,2.0,0.0,81.0,6.0,0.0,4.0,0.0,0.0,993.0,0.0,11.0,394.0,528.0,1099.0,0.0,0.0,18665.0,1.0,99.0,159.0,0.0,0.0,28.0,0.0,27.0
10/07/2020,255.0,82.0,460.0,0.0,10.0,0.0,0.0,3604.0,557.0,0.0,173.0,97.0,548.0,1.0,597.0,3360.0,0.0,187.0,124.0,3.0,0.0,0.0,0.0,1129.0,0.0,219.0,0.0,42619.0,0.0,0.0,330.0,15.0,28.0,0.0,0.0,371.0,11.0,,0.0,91.0,0.0,3133.0,46.0,5335.0,0.0,0.0,649.0,246.0,91.0,4.0,0.0,2.0,105.0,108.0,16.0,66.0,0.0,1202.0,797.0,950.0,278.0,0.0,17.0,8.0,75.0,199.0,0.0,0.0,0.0,4.0,621.0,0.0,0.0,1.0,5.0,395.0,641.0,1.0,50.0,0.0,0.0,1.0,1247.0,0.0,184.0,0.0,1.0,0.0,0.0,406.0,10.0,0.0,26506.0,2657.0,2079.0,2170.0,23.0,0.0,1268.0,214.0,2.0,348.0,0.0,0.0,1726.0,447.0,214.0,833.0,511.0,0.0,13.0,65.0,43.0,31.0,86.0,0.0,3.0,69.0,209.0,55.0,6.0,36.0,0.0,1.0,63.0,0.0,7280.0,195.0,0.0,0.0,59.0,0.0,178.0,21.0,3.0,22.0,108.0,52.0,0.0,2.0,0.0,0.0,499.0,166.0,0.0,7.0,1518.0,2751.0,262.0,965.0,0.0,84.0,3537.0,1395.0,262.0,418.0,0.0,557.0,614.0,6509.0,16.0,0.0,0.0,0.0,0.0,2.0,3183.0,127.0,266.0,3.0,14.0,124.0,0.0,53.0,13.0,10.0,13674.0,45.0,7.0,852.0,256.0,74.0,29.0,334.0,88.0,0.0,2.0,46.0,0.0,0.0,9.0,0.0,10.0,1024.0,0.0,23.0,810.0,532.0,693.0,0.0,9.0,63004.0,3.0,464.0,362.0,0.0,0.0,38.0,0.0,41.0
